index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
3219,1673,preprocessed/img\img_train\abstract_v002_train2015_000000001673.png,16730,What is the man playing?,"['what', 'is', 'the', 'man', 'playing', '?']",['soccer'],['soccer']
3220,1673,preprocessed/img\img_train\abstract_v002_train2015_000000001673.png,16731,How many benches?,"['how', 'many', 'benches', '?']",['1'],['1']
3221,1673,preprocessed/img\img_train\abstract_v002_train2015_000000001673.png,16732,Is the soccer ball in front of the man?,"['is', 'the', 'soccer', 'ball', 'in', 'front', 'of', 'the', 'man', '?']",['yes'],['yes']
3222,3985,preprocessed/img\img_train\abstract_v002_train2015_000000003985.png,39850,Does the dog look comfortable?,"['does', 'the', 'dog', 'look', 'comfortable', '?']",['yes'],['yes']
3223,3985,preprocessed/img\img_train\abstract_v002_train2015_000000003985.png,39851,What is in the shelf?,"['what', 'is', 'in', 'the', 'shelf', '?']",['nothing'],['nothing']
3224,3985,preprocessed/img\img_train\abstract_v002_train2015_000000003985.png,39852,Does the pet use a pet bed?,"['does', 'the', 'pet', 'use', 'a', 'pet', 'bed', '?']",['no'],['no']
3225,1402,preprocessed/img\img_train\abstract_v002_train2015_000000001402.png,14020,What is the man on the right doing?,"['what', 'is', 'the', 'man', 'on', 'the', 'right', 'doing', '?']","['waving hello', 'walking', 'running towards lady', 'stopping lady', 'running', 'walking to lady']","['waving hello', 'walking', 'running towards lady', 'stopping lady', 'running', 'walking to lady']"
3226,1402,preprocessed/img\img_train\abstract_v002_train2015_000000001402.png,14021,Are the people talking?,"['are', 'the', 'people', 'talking', '?']","['yes', 'no', 'possibly']","['yes', 'no', 'possibly']"
3227,1402,preprocessed/img\img_train\abstract_v002_train2015_000000001402.png,14022,Is it likely they're dating?,"['is', 'it', 'likely', 'they', ""'"", 're', 'dating', '?']","['yes', 'no']","['yes', 'no']"
3228,3393,preprocessed/img\img_train\abstract_v002_train2015_000000003393.png,33930,What is she watching?,"['what', 'is', 'she', 'watching', '?']","['tv', 'television', 'nothing', 'tb']","['tv', 'tb', 'nothing', 'television']"
3229,3393,preprocessed/img\img_train\abstract_v002_train2015_000000003393.png,33931,Does the woman have a remote control in her hand?,"['does', 'the', 'woman', 'have', 'a', 'remote', 'control', 'in', 'her', 'hand', '?']","['yes', 'no']","['yes', 'no']"
3230,3393,preprocessed/img\img_train\abstract_v002_train2015_000000003393.png,33932,What color is the couch?,"['what', 'color', 'is', 'the', 'couch', '?']","['burgundy', 'red', 'dark red']","['burgundy', 'red', 'dark red']"
3231,1704,preprocessed/img\img_train\abstract_v002_train2015_000000001704.png,17040,How many blue chairs are in the room?,"['how', 'many', 'blue', 'chairs', 'are', 'in', 'the', 'room', '?']",['1'],['1']
3232,1704,preprocessed/img\img_train\abstract_v002_train2015_000000001704.png,17041,Where is the dog?,"['where', 'is', 'the', 'dog', '?']","['on rug', 'on carpet', 'rug']","['on rug', 'on carpet', 'rug']"
3233,1704,preprocessed/img\img_train\abstract_v002_train2015_000000001704.png,17042,Is the little girl trying to play with the dog?,"['is', 'the', 'little', 'girl', 'trying', 'to', 'play', 'with', 'the', 'dog', '?']","['yes', 'no']","['yes', 'no']"
3234,1397,preprocessed/img\img_train\abstract_v002_train2015_000000001397.png,13970,What is between the two windows?,"['what', 'is', 'between', 'the', 'two', 'windows', '?']","['painting', 'picture']","['painting', 'picture']"
3235,1397,preprocessed/img\img_train\abstract_v002_train2015_000000001397.png,13971,Who is wearing blue?,"['who', 'is', 'wearing', 'blue', '?']","['woman', 'mom', 'both', 'lady', 'woman and boy']","['woman', 'mom', 'both', 'lady', 'woman and boy']"
3236,1397,preprocessed/img\img_train\abstract_v002_train2015_000000001397.png,13972,Is this a happy family?,"['is', 'this', 'a', 'happy', 'family', '?']","['yes', 'somewhat', 'no']","['yes', 'somewhat', 'no']"
3237,2077,preprocessed/img\img_train\abstract_v002_train2015_000000002077.png,20770,What is on the floor?,"['what', 'is', 'on', 'the', 'floor', '?']","['girl and toy car', 'little girl and toys', 'car', 'girl and toys', 'toy car', 'girl and toy', 'toys']","['girl and toy car', 'little girl and toys', 'car', 'girl and toys', 'toy car', 'girl and toy', 'toys']"
3238,2077,preprocessed/img\img_train\abstract_v002_train2015_000000002077.png,20771,On the floor is a girl and a toy car?,"['on', 'the', 'floor', 'is', 'a', 'girl', 'and', 'a', 'toy', 'car', '?']",['yes'],['yes']
3239,2077,preprocessed/img\img_train\abstract_v002_train2015_000000002077.png,20772,How many toy cars?,"['how', 'many', 'toy', 'cars', '?']","['1', '2']","['1', '2']"
3240,1479,preprocessed/img\img_train\abstract_v002_train2015_000000001479.png,14792,Are the ladies feet elevated?,"['are', 'the', 'ladies', 'feet', 'elevated', '?']","['yes', 'no']","['yes', 'no']"
3241,1479,preprocessed/img\img_train\abstract_v002_train2015_000000001479.png,14790,Is the woman reaching to pet the cat?,"['is', 'the', 'woman', 'reaching', 'to', 'pet', 'the', 'cat', '?']","['yes', 'no']","['yes', 'no']"
3242,1479,preprocessed/img\img_train\abstract_v002_train2015_000000001479.png,14791,What is next to the couch?,"['what', 'is', 'next', 'to', 'the', 'couch', '?']","['cat', 'dog, plant', 'plant']","['cat', 'plant']"
3243,1737,preprocessed/img\img_train\abstract_v002_train2015_000000001737.png,17370,Is the couch red?,"['is', 'the', 'couch', 'red', '?']",['no'],['no']
3244,1737,preprocessed/img\img_train\abstract_v002_train2015_000000001737.png,17371,Is the man sitting down or standing up to stop the fight?,"['is', 'the', 'man', 'sitting', 'down', 'or', 'standing', 'up', 'to', 'stop', 'the', 'fight', '?']","['standing up', 'getting up', 'sitting down', 'standing', 'sitting']","['standing up', 'getting up', 'sitting down', 'standing', 'sitting']"
3245,1737,preprocessed/img\img_train\abstract_v002_train2015_000000001737.png,17372,Are the cats fighting?,"['are', 'the', 'cats', 'fighting', '?']",['yes'],['yes']
3246,980,preprocessed/img\img_train\abstract_v002_train2015_000000000980.png,9800,What is in the water?,"['what', 'is', 'in', 'the', 'water', '?']","['turtle', 'yes']","['turtle', 'yes']"
3247,980,preprocessed/img\img_train\abstract_v002_train2015_000000000980.png,9801,What is the little girl's hairstyle?,"['what', 'is', 'the', 'little', 'girl', ""'"", 's', 'hairstyle', '?']","['braids', 'ponytail', 'pigtails', 'ponytails']","['braids', 'ponytail', 'pigtails', 'ponytails']"
3248,980,preprocessed/img\img_train\abstract_v002_train2015_000000000980.png,9802,How many clouds are in the sky?,"['how', 'many', 'clouds', 'are', 'in', 'the', 'sky', '?']",['2'],['2']
3249,2262,preprocessed/img\img_train\abstract_v002_train2015_000000002262.png,22620,What are the colors of blocks the baby is playing with?,"['what', 'are', 'the', 'colors', 'of', 'blocks', 'the', 'baby', 'is', 'playing', 'with', '?']","['multicolored', 'blue and yellow', 'blue purple pink yellow', 'blue, purple, yellow, red', 'red blue purple yellow', 'blue, purple, pink and yellow', 'blue, purple, pink, yellow', 'yellow, blue, purple, pink', 'multicolor', 'blue, purple, red, and yellow']","['multicolored', 'blue and yellow', 'red blue purple yellow', 'multicolor', 'blue purple pink yellow']"
3250,2262,preprocessed/img\img_train\abstract_v002_train2015_000000002262.png,22621,Are the people having fun?,"['are', 'the', 'people', 'having', 'fun', '?']","['yes', 'no']","['yes', 'no']"
3251,2262,preprocessed/img\img_train\abstract_v002_train2015_000000002262.png,22622,What can the blocks teach the baby?,"['what', 'can', 'the', 'blocks', 'teach', 'the', 'baby', '?']","['spelling', 'alphabet', 'letters', ""abc's""]","['spelling', 'alphabet', 'letters']"
3252,515,preprocessed/img\img_train\abstract_v002_train2015_000000000515.png,5152,How many bushes are there?,"['how', 'many', 'bushes', 'are', 'there', '?']","['2', '3']","['2', '3']"
3253,515,preprocessed/img\img_train\abstract_v002_train2015_000000000515.png,5150,What is the girl catching?,"['what', 'is', 'the', 'girl', 'catching', '?']","['yes', 'football']","['yes', 'football']"
3254,515,preprocessed/img\img_train\abstract_v002_train2015_000000000515.png,5151,Is the girl a good athlete?,"['is', 'the', 'girl', 'a', 'good', 'athlete', '?']",['yes'],['yes']
3255,1604,preprocessed/img\img_train\abstract_v002_train2015_000000001604.png,16040,Is this woman drinking soda?,"['is', 'this', 'woman', 'drinking', 'soda', '?']",['no'],['no']
3256,1604,preprocessed/img\img_train\abstract_v002_train2015_000000001604.png,16041,Are the curtains striped?,"['are', 'the', 'curtains', 'striped', '?']",['no'],['no']
3257,1604,preprocessed/img\img_train\abstract_v002_train2015_000000001604.png,16042,Would you say the furniture goes together?,"['would', 'you', 'say', 'the', 'furniture', 'goes', 'together', '?']","['yes', 'no']","['yes', 'no']"
3258,1935,preprocessed/img\img_train\abstract_v002_train2015_000000001935.png,19352,What animal is running?,"['what', 'animal', 'is', 'running', '?']","['squirrel', 'chipmunk']","['squirrel', 'chipmunk']"
3259,1935,preprocessed/img\img_train\abstract_v002_train2015_000000001935.png,19350,Is the girl happy to be at the park?,"['is', 'the', 'girl', 'happy', 'to', 'be', 'at', 'the', 'park', '?']",['yes'],['yes']
3260,1935,preprocessed/img\img_train\abstract_v002_train2015_000000001935.png,19351,Where is the girl?,"['where', 'is', 'the', 'girl', '?']","['sidewalk', 'park']","['sidewalk', 'park']"
3261,2663,preprocessed/img\img_train\abstract_v002_train2015_000000002663.png,26632,How many trees are there?,"['how', 'many', 'trees', 'are', 'there', '?']","['2', '3']","['2', '3']"
3262,2663,preprocessed/img\img_train\abstract_v002_train2015_000000002663.png,26630,What color is the women's football?,"['what', 'color', 'is', 'the', 'women', ""'"", 's', 'football', '?']","['brown and white', 'brown']","['brown and white', 'brown']"
3263,2663,preprocessed/img\img_train\abstract_v002_train2015_000000002663.png,26631,What hand is the baseball in?,"['what', 'hand', 'is', 'the', 'baseball', 'in', '?']","['right', ""man's"", 'man on right']","['right', 'man on right']"
3264,2582,preprocessed/img\img_train\abstract_v002_train2015_000000002582.png,25820,What animal do you see?,"['what', 'animal', 'do', 'you', 'see', '?']",['dog'],['dog']
3265,2582,preprocessed/img\img_train\abstract_v002_train2015_000000002582.png,25821,How many people are in the image?,"['how', 'many', 'people', 'are', 'in', 'the', 'image', '?']","['4', '5']","['4', '5']"
3266,2582,preprocessed/img\img_train\abstract_v002_train2015_000000002582.png,25822,Will the ball hit the man grilling?,"['will', 'the', 'ball', 'hit', 'the', 'man', 'grilling', '?']","['yes', 'no']","['yes', 'no']"
3267,2321,preprocessed/img\img_train\abstract_v002_train2015_000000002321.png,23210,What is the girl holding in her hand?,"['what', 'is', 'the', 'girl', 'holding', 'in', 'her', 'hand', '?']",['hot dog'],['hot dog']
3268,2321,preprocessed/img\img_train\abstract_v002_train2015_000000002321.png,23211,Do the windows match?,"['do', 'the', 'windows', 'match', '?']",['yes'],['yes']
3269,2321,preprocessed/img\img_train\abstract_v002_train2015_000000002321.png,23212,Why is the dog trying to reach girl?,"['why', 'is', 'the', 'dog', 'trying', 'to', 'reach', 'girl', '?']","['steal hot dog', 'fun', 'food', 'she has food', 'for food', 'wants food']","['steal hot dog', 'fun', 'food', 'she has food', 'for food', 'wants food']"
3270,2404,preprocessed/img\img_train\abstract_v002_train2015_000000002404.png,24040,What color is the bucket?,"['what', 'color', 'is', 'the', 'bucket', '?']",['yellow'],['yellow']
3271,2404,preprocessed/img\img_train\abstract_v002_train2015_000000002404.png,24041,Who is on the sidewalk?,"['who', 'is', 'on', 'the', 'sidewalk', '?']","['guy', 'man']","['guy', 'man']"
3272,2404,preprocessed/img\img_train\abstract_v002_train2015_000000002404.png,24042,What color is the jump rope?,"['what', 'color', 'is', 'the', 'jump', 'rope', '?']","['red and black', 'black', 'black with red handle', 'black, red', 'red with black rope', 'red', 'black with red handles', 'black and red', 'red, black']","['red and black', 'black with red handle', 'black', 'red with black rope', 'red', 'black with red handles', 'black and red']"
3273,3084,preprocessed/img\img_train\abstract_v002_train2015_000000003084.png,30840,Are the women happy to see each other?,"['are', 'the', 'women', 'happy', 'to', 'see', 'each', 'other', '?']","['yes', 'no']","['yes', 'no']"
3274,3084,preprocessed/img\img_train\abstract_v002_train2015_000000003084.png,30841,What is on the chair?,"['what', 'is', 'on', 'the', 'chair', '?']","['girl', 'plant']","['girl', 'plant']"
3275,3084,preprocessed/img\img_train\abstract_v002_train2015_000000003084.png,30842,What color shirts are both women wearing?,"['what', 'color', 'shirts', 'are', 'both', 'women', 'wearing', '?']","['black', 'blue']","['black', 'blue']"
3276,569,preprocessed/img\img_train\abstract_v002_train2015_000000000569.png,5690,What are the people holding?,"['what', 'are', 'the', 'people', 'holding', '?']","['bread', 'bread sticks', 'breadsticks']","['bread', 'bread sticks', 'breadsticks']"
3277,569,preprocessed/img\img_train\abstract_v002_train2015_000000000569.png,5691,Is this a common method of feeding birds?,"['is', 'this', 'a', 'common', 'method', 'of', 'feeding', 'birds', '?']","['yes', 'no']","['yes', 'no']"
3278,569,preprocessed/img\img_train\abstract_v002_train2015_000000000569.png,5692,How many birds are visible?,"['how', 'many', 'birds', 'are', 'visible', '?']",['4'],['4']
3279,3095,preprocessed/img\img_train\abstract_v002_train2015_000000003095.png,30952,Is there a bicycle?,"['is', 'there', 'a', 'bicycle', '?']",['no'],['no']
3280,3095,preprocessed/img\img_train\abstract_v002_train2015_000000003095.png,30950,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['jumping rope', 'jump rope', 'jump roping']","['jumping rope', 'jump roping', 'jump rope']"
3281,3095,preprocessed/img\img_train\abstract_v002_train2015_000000003095.png,30951,Is she enjoying her exercise?,"['is', 'she', 'enjoying', 'her', 'exercise', '?']",['yes'],['yes']
3282,1171,preprocessed/img\img_train\abstract_v002_train2015_000000001171.png,11712,What is the girl sitting on?,"['what', 'is', 'the', 'girl', 'sitting', 'on', '?']",['bench'],['bench']
3283,1171,preprocessed/img\img_train\abstract_v002_train2015_000000001171.png,11710,What is the cat chasing?,"['what', 'is', 'the', 'cat', 'chasing', '?']","['bird', 'butterfly']","['bird', 'butterfly']"
3284,1171,preprocessed/img\img_train\abstract_v002_train2015_000000001171.png,11711,How many humans are in the picture?,"['how', 'many', 'humans', 'are', 'in', 'the', 'picture', '?']",['1'],['1']
3285,3964,preprocessed/img\img_train\abstract_v002_train2015_000000003964.png,39640,Is the girl sitting up?,"['is', 'the', 'girl', 'sitting', 'up', '?']",['no'],['no']
3286,3964,preprocessed/img\img_train\abstract_v002_train2015_000000003964.png,39641,Can you see a male character?,"['can', 'you', 'see', 'a', 'male', 'character', '?']",['no'],['no']
3287,3964,preprocessed/img\img_train\abstract_v002_train2015_000000003964.png,39642,What color is the couch?,"['what', 'color', 'is', 'the', 'couch', '?']","['red', 'brown', 'maroon']","['red', 'brown', 'maroon']"
3288,76,preprocessed/img\img_train\abstract_v002_train2015_000000000076.png,760,How many trees?,"['how', 'many', 'trees', '?']",['3'],['3']
3289,76,preprocessed/img\img_train\abstract_v002_train2015_000000000076.png,761,Who is she talking too?,"['who', 'is', 'she', 'talking', 'too', '?']","['nobody', 'no one', 'friend', 'herself']","['nobody', 'no one', 'friend', 'herself']"
3290,76,preprocessed/img\img_train\abstract_v002_train2015_000000000076.png,762,What is beside the girl on the blanket?,"['what', 'is', 'beside', 'the', 'girl', 'on', 'the', 'blanket', '?']","['basket', 'picnic basket']","['basket', 'picnic basket']"
3291,3116,preprocessed/img\img_train\abstract_v002_train2015_000000003116.png,31160,Is the lady holding a cup?,"['is', 'the', 'lady', 'holding', 'a', 'cup', '?']","['yes', 'no']","['yes', 'no']"
